ITEMCODE,ITEMNAME,COMPANY,PROFITPERC,DISCOUNTPE,ICHARGES,SHORTNAME,SELECTED,SALEAC,PURAC,CSTSALE,QTYRATE,UNIT,PACKINGPC,WEIGHT,EXCISEPC,EXCISETYPE,GROUPCODE,ITEMDESC1,ITEMDESC2,TAXONSPMRP,INCLUSIVE,MINIMUMSTO,MAXIMUMSTO,SALETAXPE,NARCOTIC,BIGUNIT,UPCCODE,LOCATION,DPCOACT,HONESCHEDU,IUCCODE,SAPCODE,BARCODE,HSNCODE,ADDITIONCE
2416,MYRISTICA SEB..   30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2417,NAJA TRI..        30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2418,NATRUM ARS IC..   30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2419,NATRUM PHOS..     30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2421,NATRUM SUL IC..   30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2422,NUX MOS..         30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2423,NUX VOM..         30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,1,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2424,OCIMUM CAN..      30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2425,OLEANDER..        30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2426,OLEUM MOR..       30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2427,ONOSMODIUM VIR..  30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2428,ORIGANUM VUL..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2429,OSTEO ART NOS..   30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2430,OVARINUM..        30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2431,PAEONIA OFF..     30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2432,PALLADIUM..       30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2433,PAROTIDINUM..     30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2434,PASSIFLORA INC..  30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2435,PERTUSSINUM..     30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2436,PETROLEUM..       30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2437,PHOSPHORUS..      30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,1,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2438,PHYSOSTIGMA VEN.. 30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2439,PHYTOLACCA..      30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2440,PIPER MET..       30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2441,PLANTAGO MAJ..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2442,PLATINUM MET..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2443,PLUMBUM MET..     30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2444,POTHOS FOE..      30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2445,PRUNUS SPI..      30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2446,PSORINUM..        30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2447,PULSATILLA NIG..  30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2448,PYROGENIUM..      30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2449,RADIUM BRO..      30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2450,RANUNCULUS BUL..  30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2451,RAPHANUS SAT..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2452,RATANHIA..        30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2453,RAUVOLFIA SER..   30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2454,RENALIS CAL..     30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2455,RHEUM..           30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2456,RHODODENDRON CHR..30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2457,RHUS VEN..        30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2458,RICINUS COM..     30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2459,ROBINIA PSE..     30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2460,ROSMARINUS OFF..  30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2461,RUMEX CRI..       30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2462,SABADILLA..       30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2463,SABAL SER..       30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2464,SABINA..          30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2465,SCROPHULARIA NOD..30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2466,SALOLUM..         30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2467,SALIX NIG..       30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2468,SAMBUCUS NIG..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2469,ZINGIBER..        30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2470,SANGUINARIA CAN.. 30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2471,SANGUINARINUM NIT.30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2472,SANICULA EUR..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2473,SANTONINUM..      30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2474,SARSAPARILLA..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2475,SECALE COR..      30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2476,SELENIUM..        30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2477,SENECIO AURA..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2478,SENEGA..          30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2479,SEPIA..           30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2480,SERUM ANG..       30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2481,SILICEA..         30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2482,SINAPIS NIG..     30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2483,SOLIDAGO VIR..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2484,SPIRITUS QUE GLA..30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2485,STANNUM MET..     30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2486,STAPHYSAGRIA..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2487,SPIGELIA..        30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2488,SPONGIA TOS..     30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,1,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2489,STICTA PUL..      30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2490,STRAMONIUM..      30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2491,STREPTOCOCCINUM.. 30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2492,STRONTIUM CARB..  30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2493,STROPHANTHUS HIS..30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2494,STRYCHNINUM NIT.. 30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2495,SULPHUR..         30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2496,SYMPHORICARPUS R..30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2497,SYPHILINUM..      30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2498,SYZYGIUM JAM..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2499,SYMPHYTUM OFF..   30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2500,TABACUM..         30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2501,TARAXACUM..       30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2502,TARENTULA CUB..   30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2503,TARENTULA HIS..   30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2504,TELLURIUM..       30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2505,TEUCRIUM MAR VER..30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2506,THALLIUM MET..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2507,THERIDION..       30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2508,THUJA OCC..       30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2509,THYMOL..          30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2510,TRILLIUM..        30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2511,TUBERCULINUM..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,1,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2512,TYPHOIDINUM..     30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2513,URANIUM NIT..     30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2514,UREA PUR..        30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2516,USTILAGO MAY..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2517,VALERIANA OFF..   30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2518,VARIOLINUM..      30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2519,VERATRUM ALB..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2520,VERATRUM VIR..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2521,VIBURNUM OPU..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2522,VINCA MIN..       30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2523,VIOLA ODO..       30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2524,VISCUM ALB..      30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2525,WITHANIA SOM..    30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2526,X-RAYS..          30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2527,ZINCUM MET..      30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,1,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2528,ZINCUM PHOS..     30 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2529,ABIES CAN..      200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2531,ACIDUM CARB..    200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2532,ACIDUM HYDR FL.. 200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2533,ACIDUM MUR..     200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2534,ACIDUM NIT..     200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2535,ACIDUM PHOS..    200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2536,ACIDUM SUL..     200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2537,AESCULUS HIP..   200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2538,AETHUSA CYN..    200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2539,ALFALFA..        200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
2540,ALLIUM CEPA..    200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2541,AMMONIUM CARB..  200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,0.00
2542,ANACARDIUM ORI.. 200 30ML,1,0.00,0.00,0.00,SBL,,8,13,0,0.000,,0,0.000,0.00,,0,,,0,FALSE,1,2,0.00,FALSE,0.00,,,FALSE,FALSE,,,,30049014,
